frame,x,y
22,0.03180625,-0.04979375
23,0.1616875,-0.06778125
24,0.16261875,-0.0607875
25,0.1470875,-0.0651875
26,0.1736375,-0.055
27,0.143225,-0.0344375
28,0.0735875,-0.03161875
29,0.06969375,-0.0247625
30,0.047037499999999996,-0.0387875
31,0.06432500000000001,-0.0639125
32,0.02601875,-0.09780625
33,-0.00894375,-0.08121875
34,0.02916875,-0.0447
35,0.12540625,-0.0501625
36,0.10596875,-0.066225
37,0.0978125,-0.0688375
38,0.0437125,-0.07815
39,0.09043125,-0.043568749999999996
40,0.073275,-0.02916875
41,0.03060625,-0.0437
42,0.09774375,-0.0212
43,0.14705000000000001,-0.00161875
44,0.290375,0.05146875
45,0.4502375,0.11573125
46,0.5131625,0.1429125
47,0.55625,0.15353125
48,0.51598125,0.12398125
49,0.27011875,0.0446375
50,0.09335,0.02045
51,0.0217,-0.01804375
52,-0.017812500000000002,-0.042725
53,-0.04988125,-0.01858125
54,-0.06979375,-0.01320625
55,-0.11445625,-0.03091875
56,-0.13525,-0.0283875
57,-0.102725,-0.05890625
58,-0.15125,-0.0838375
59,-0.12271875,-0.0645375
60,-0.16774375,-0.06143125
61,-0.15653125,-0.07393125
62,-0.0506375,-0.03860625
63,0.10345625,-0.0177
64,0.20041875,-0.0290125
65,0.14655,-0.03190625
66,0.11733125,-0.03856875
67,0.1022125,-0.05378125
68,0.0884375,-0.05919375
69,0.14809375,-0.05273125
70,0.22384375,-0.05375625
71,0.194975,-0.06951875
72,0.0843125,-0.05376875
73,0.11397499999999999,-0.0218
74,0.1089375,-0.0179625
75,0.03375,-0.047075
76,0.00653125,-0.03735
77,0.0820875,-0.0167625
78,0.23976875,0.01825625
79,0.38875,0.1031875
80,0.31285625,0.14468125
81,0.32735625,0.1389875
82,0.3554625,0.1241625
83,0.2547625,0.10616875
84,0.17126875,0.1015875
85,0.20423125,0.089
86,0.29379375,0.08091875
87,0.31275,0.0907125
88,0.2283625,0.10100625
89,0.27555625,0.1006375
90,0.454,0.1085625
91,0.48049375,0.13350625
92,0.56795625,0.15694375
93,0.59251875,0.15525625
94,0.53195,0.14086875000000001
95,0.63115625,0.156875
96,0.7064125,0.165475
97,0.66914375,0.15661875
98,0.58526875,0.138525
99,0.607975,0.1378625
100,0.66840625,0.16253125
101,0.66623125,0.164575
102,0.6726125,0.16168125
103,0.71751875,0.1855125
104,0.6507375,0.1735625
105,0.602475,0.17448125
106,0.6245875,0.19974375
107,0.61719375,0.1913625
108,0.5947,0.18696875
109,0.60518125,0.190225
110,0.61675625,0.1802125
111,0.58041875,0.158725
112,0.5552,0.171875
113,0.60505625,0.22898125
114,0.68814375,0.26459375
115,0.73039375,0.2783
116,0.7443,0.2764375
117,0.74955625,0.2725625
118,0.740525,0.2718625
119,0.73623125,0.2717875
120,0.72906875,0.271125
121,0.7177625,0.27193125
122,0.71263125,0.27134375
123,0.713475,0.26546875000000003
124,0.72839375,0.26775
125,0.72640625,0.27283124999999997
126,0.7143375,0.26336875
127,0.5563312499999999,0.192075
128,0.16164375,0.0954375
129,-0.010568750000000002,0.095375
130,-0.02361875,0.0835625
131,0.07098125,0.0654125
132,0.06824375,0.0843125
133,0.0765625,0.06533125000000001
134,-0.0283375,0.083425
135,0.003174999999999999,0.0834
136,0.34336875,0.069375
137,0.596975,0.06774375
138,0.53964375,0.0829625
139,0.3996125,0.09453125
140,0.5681125,0.06536875
141,0.60549375,0.08219375
142,0.600275,0.08670625
143,0.8348875,0.07488125
144,0.9109625,0.0655875
145,0.7680750000000001,0.05359375
146,0.842075,0.059175
147,1.1099,0.08325
148,1.16840625,0.0749125
149,1.04790625,0.07819375
150,0.91615,0.079675
151,1.0353625,0.06254375
152,1.12334375,0.050775
153,1.04403125,0.0484875
154,0.96439375,0.0505375
155,1.04224375,0.044825
156,1.12099375,0.035025
157,1.0085625,0.038675
158,0.87175625,0.0365875
159,0.91463125,0.0262125
160,1.0313125,0.0193875
161,1.048275,0.01525
162,1.02965,0.0149125
163,1.0350125000000001,0.02629375
164,1.11949375,0.03445625
165,1.23878125,0.04111875
166,1.1142125,0.03645
167,1.100275,0.04339375
168,1.07268125,0.03864375
169,1.10044375,0.044637500000000004
170,1.14131875,0.034
171,1.10833125,0.01984375
172,1.225875,0.031337500000000004
173,1.31426875,0.0411375
174,1.29783125,0.0454
175,1.1896125,0.05139375
176,1.11789375,0.05275625
177,1.077575,0.04818125
178,1.02424375,0.04769375
179,1.1595875,0.060512500000000004
180,1.2665,0.0726375
181,1.22714375,0.07576875
182,1.09524375,0.0822375
183,1.01991875,0.08908125
184,0.98165625,0.0966
185,1.08644375,0.0876125
186,1.2005125,0.08121874999999999
187,1.21646875,0.0934
188,1.161225,0.094125
189,1.1489875,0.0897625
190,1.1566375,0.090425
191,1.16630625,0.0932875
192,1.20511875,0.1087125
193,1.19240625,0.1176375
194,1.10716875,0.10205625
195,1.04304375,0.0907625
196,1.1327687499999999,0.1026125
197,1.114525,0.09645000000000001
198,1.03179375,0.08318125
199,1.1444375,0.08649375
200,1.1346625,0.10541875
201,0.98595625,0.10620625
202,0.927775,0.09849375
203,1.00315625,0.087
204,0.97174375,0.09044375
205,1.0653875,0.1093375
206,1.06105625,0.08051875
207,0.61324375,-0.00890625
208,0.0009249999999999987,-0.0389875
209,-0.0063125,-0.04071875
210,0.14624375,-0.03810625
211,0.18358125,-0.02425
212,0.125075,-0.01471875
213,0.11944375,-0.012118750000000001
214,0.13664375,-0.0223625
215,-0.04525625,-0.0576375
216,-0.1440125,-0.056775
217,-0.05975,-0.04345
218,0.00014374999999999978,-0.04994375
219,-0.06145625,-0.039675
220,-0.07101875,-0.01935
221,-0.084,-0.0153
222,-0.11908125,-0.01593125
223,-0.08605,-0.0366
224,-0.0114875,-0.03910625
225,-0.0704375,-0.05683125
226,-0.23236875,-0.04738125
227,-0.154425,-0.035075
228,0.096125,-0.03121875
229,0.0197125,-0.022725
230,-0.1062125,0.0105
231,-0.05543125,0.0074125
232,-0.06953125,-0.00790625
233,-0.08363125,-0.0232375
234,-0.09773124999999999,-0.03856875
235,-0.11183125,-0.05389375
236,-0.12593125,-0.06921875
237,-0.05323125,-0.0731125
238,-0.0375625,-0.0513625
239,-0.04245,-0.06066875
240,0.04464375,-0.0608625
241,0.09881875,-0.0513375
242,0.08856875,-0.04486875
243,0.0235625,-0.04224375
244,-0.0285,-0.0339
245,-0.063025,-0.035675
246,-0.05886875,-0.01829375
247,-0.06543125,-0.03189375
248,-0.06085,-0.0673875
249,-0.06521875,-0.075225
250,-0.02343125,-0.03265
251,0.07670625,-0.02978125
252,0.057618749999999996,-0.0546125
253,0.14489375,-0.07951875
254,0.14548125,-0.107125
255,0.1756625,-0.102625
256,0.2177,-0.07745625
257,0.10665625,-0.024337499999999998
258,0.0708875,-0.0278375
259,0.0448,-0.04459375
260,0.0170875,-0.04263125
261,-0.006637499999999999,-0.0343
262,-0.029425,-0.03974375
263,0.0361125,-0.0347625
264,0.17524375,-0.0139125
265,0.27988125,0.01320625
266,0.33056875,0.0099125
267,0.41196875,-0.01705625
268,0.4684625,-0.0037437499999999997
269,0.50939375,0.0422125
270,0.335275,0.0494
271,0.24354375,0.02090625
272,0.47700625,0.016675
273,0.43721875,0.0124125
274,0.2471,0.021025000000000002
275,0.33251875,0.05306875
276,0.37639374999999997,0.022975
277,0.176425,-0.0246375
278,0.17226249999999999,-0.06905
279,0.37224375,-0.0534125
280,0.463175,-0.02798125
281,0.353,-0.02675625
282,0.40478125,0.0009312500000000002
283,0.37684375000000003,0.0524625
284,0.3832625,0.02270625
285,0.1781625,0.000375
286,0.09833125,-0.005575
287,0.15109375,-0.004125
288,0.26555625,0.0185625
289,0.4211625,0.05033125
290,0.5396375,0.06976875
291,0.54688125,0.04885
292,0.620625,0.0348875
293,0.6560625,0.0191
294,0.65298125,0.03689375
295,0.5903,0.0215
296,0.5322875,0.02294375
297,0.50895,0.05335
298,0.46565625,0.05530625
299,0.1828375,0.01056875
0,-0.01226875,0.10284375
1,-0.012175,-0.02019375
2,-0.01111875,-0.01401875
3,-0.0091125,-0.010825
4,-0.00755,-0.01535625
5,-0.0101,-0.01914375
6,-0.01210625,-0.02208125
7,-0.01609375,-0.0277375
8,-0.02446875,-0.03238125
9,-0.023625,-0.03643125
10,-0.013025,-0.03661875
11,-0.0044125,-0.03493125
12,-0.003325,-0.03523125
13,-0.0052,-0.0345625
14,-0.00544375,-0.030175
15,0.00518125,-0.025925
16,0.02345,-0.02379375
17,0.04189375,-0.02519375
18,0.05589375,-0.02765
19,0.070325,-0.02696875
20,0.08330625,-0.02870625
21,0.08714374999999999,-0.03168125
22,0.083775,-0.03280625
23,0.0836125,-0.0302375
24,0.0900875,-0.02245
25,0.0954875,-0.01120625
26,0.0965,0.00058125
27,0.0898875,0.01173125
28,0.08441875,0.02304375
29,0.08789375,0.032675
30,0.0906875,0.03791875
31,0.086775,0.032981250000000004
32,0.0819625,0.02394375
33,0.079275,0.018506250000000002
34,0.077225,0.0169125
35,0.07100000000000001,0.00959375
36,0.05740625,0.0045625
37,0.045475,0.0003625
38,0.038825,-0.0065625
39,0.0269875,-0.01428125
40,0.012125,-0.0217625
41,-0.00390625,-0.02800625
42,-0.02016875,-0.03334375
43,-0.03510625,-0.0424625
44,-0.04758125,-0.0550125
45,-0.059775,-0.05983125
46,-0.06309375,-0.061875
47,-0.05525625,-0.06814375
48,-0.046525,-0.07463125
49,-0.04040625,-0.0813125
50,-0.03855,-0.0833375
51,-0.040606249999999997,-0.07965
52,-0.039525,-0.0755
53,-0.0356,-0.071
54,-0.0334625,-0.06661875
55,-0.03264375,-0.061900000000000004
56,-0.0315875,-0.05675625
57,-0.0279875,-0.05499375
58,-0.02374375,-0.06015
59,-0.01558125,-0.0702625
60,-0.0106125,-0.0749625
61,-0.010725,-0.07436875
62,-0.00738125,-0.0677125
63,-0.0007625,-0.06369999999999999
64,0.00254375,-0.05873125
65,0.0076625,-0.052525
66,0.01845625,-0.04935625
67,0.0205,-0.04801875
68,0.01105625,-0.045018749999999996
69,0.00579375,-0.03946875
70,0.0030062500000000002,-0.033975
71,-0.00630625,-0.0233
72,-0.0176875,-0.013975
73,-0.0213,-0.00748125
74,-0.0217,-0.00114375
75,-0.024525,0.00379375
76,-0.03575,0.00786875
77,-0.04455625,0.01026875
78,-0.04241875,0.0113875
79,-0.0415625,0.017125
80,-0.04279375,0.026975
81,-0.0406125,0.0335875
82,-0.0359,0.03730625
83,-0.035699999999999996,0.0409875
84,-0.04475625,0.04193125
85,-0.05280625,0.03810625
86,-0.04811875,0.03466875
87,-0.03995625,0.03333125
88,-0.03643125,0.032925
89,-0.03775625,0.03154375
90,-0.03651875,0.0331625
91,-0.03208125,0.03798125
92,-0.02604375,0.0419375
93,-0.0199375,0.03909375
94,-0.02315625,0.036175
95,-0.03104375,0.035181250000000004
96,-0.03924375,0.03423125
97,-0.0425125,0.027706249999999998
98,-0.0396,0.020375
99,-0.0418125,0.01276875
100,-0.04749375,0.0103375
101,-0.044825,0.0094
102,-0.0398125,0.00185
103,-0.03479375,-0.00569375
104,-0.02978125,-0.01325
105,-0.02476875,-0.02079375
106,-0.01975625,-0.02834375
107,-0.01474375,-0.03589375
108,-0.00973125,-0.043437500000000004
109,-0.00471875,-0.05099375
110,-0.100775,-0.048375
111,-0.298975,-0.041475
112,-0.2546375,-0.040175
113,-0.2651375,-0.018975
114,-0.38690625,-0.0495125
115,-0.25355,-0.07356875
116,-0.20877500000000002,-0.0693625
117,-0.3755125,-0.04205625
118,-0.376575,-0.039125
119,-0.15203125,-0.066825
120,0.10648125,-0.14345
121,0.147425,-0.17540624999999999
122,0.33806875000000003,-0.1940375
123,0.43329375,-0.1970875
124,0.482675,-0.209525
125,0.62485625,-0.24414375
126,0.6209375,-0.237
127,0.62880625,-0.25216875
128,0.8366750000000001,-0.30255624999999997
129,1.00061875,-0.33826875
130,1.01715,-0.3354875
131,1.00709375,-0.329975
132,0.9881625,-0.32330625
133,0.9311,-0.30493125
134,0.9153249999999999,-0.29071875
135,0.93754375,-0.28865
136,0.99220625,-0.30263125
137,1.0018125,-0.310675
138,0.99149375,-0.31700625
139,0.9813500000000001,-0.3179375
140,0.97644375,-0.315325
141,0.98155625,-0.31869375
142,0.981,-0.32211249999999997
143,0.971125,-0.3209375
144,0.9561,-0.31841875
145,0.9436375,-0.3283875
146,0.9300375,-0.332475
147,0.92365625,-0.327375
148,0.93420625,-0.34723750000000003
149,0.89248125,-0.3509375
150,0.8378875,-0.3345375
151,0.8316,-0.3237125
152,0.866225,-0.33778125
153,0.84544375,-0.33255625
154,0.82646875,-0.32261875
155,0.81700625,-0.30311875
156,0.7224125,-0.25555625
157,0.50800625,-0.19371875
158,0.4284375,-0.15016875000000002
159,0.4218375,-0.12384375
160,0.38385625,-0.1041375
161,0.43645625,-0.11763125
162,0.41052500000000003,-0.0991375
163,0.47838125,-0.07845625
164,0.4092,-0.06045625
165,0.33425,-0.06023125
166,0.36348125,-0.0510875
167,0.2778375,-0.032175
168,0.2345625,-0.0156375
169,0.1456125,-0.02826875
170,0.25008125,-0.060075
171,0.16603125,-0.067025
172,0.1115125,-0.06141875
173,0.16058125,-0.06936250000000001
174,0.115475,-0.04660625
175,-0.02763125,-0.01373125
176,0.030574999999999998,-0.00508125
177,0.155575,-0.0265375
178,0.11734375,-0.039675
179,0.1394375,-0.0514125
180,0.1141875,-0.0226875
181,0.11939374999999999,-0.043506249999999996
182,0.02743125,-0.07244375
183,0.07071875,-0.04951875
184,0.28366874999999997,-0.05055
185,0.43061875,-0.0473125
186,0.46130625000000003,-0.03936875
187,0.446525,-0.09154375000000001
188,0.4723,-0.12629375
189,0.5121,-0.14055625
190,0.41063125,-0.13803125
191,0.3342875,-0.12570625
192,0.41134375,-0.1351125
193,0.094225,-0.10928125
194,-0.26179375,-0.0740875
195,-0.2901125,-0.0612125
196,-0.27765625,-0.065525
197,-0.28515,-0.07035625
198,-0.2997,-0.06586875
199,-0.3117375,-0.0603125
200,-0.3163125,-0.05846875
201,-0.32265,-0.05305
202,-0.33147499999999996,-0.045524999999999996
203,-0.33880625,-0.03335
204,-0.34651875,-0.024725
205,-0.35386875,-0.01616875
206,-0.35738749999999997,-0.009287499999999999
207,-0.3557125,-0.00504375
208,-0.3519,-0.0029375
209,-0.3396125,0.0002375
210,-0.3283875,0.00295
211,-0.32551875,0.00171875
212,-0.322975,-0.00480625
213,-0.31400625,-0.00739375
214,-0.3047625,-0.00848125
215,-0.29188125,-0.0099875
216,-0.27704375,-0.00505625
217,-0.26676875,0.00695625
218,-0.25721875,0.02000625
219,-0.2526875,0.0346
220,-0.25033125,0.048575
221,-0.24651875,0.056175
222,-0.2433125,0.0652375
223,-0.24644375000000002,0.07578125
224,-0.24605625,0.07898125
225,-0.24431875,0.07531875
226,-0.247125,0.065425
227,-0.25423125,0.0559875
228,-0.262625,0.050625
229,-0.271325,0.0463125
230,-0.2889375,0.04530625
231,-0.3065,0.05353125
232,-0.3153875,0.0631
233,-0.3234,0.06829375
234,-0.3322625,0.07553125
235,-0.340525,0.08085
236,-0.34591875,0.084575
237,-0.35003125,0.08575625
238,-0.35135625,0.078025
239,-0.34355625,0.06620625
240,-0.332325,0.055675
241,-0.32991875000000004,0.0479875
242,-0.33253125,0.0478625
243,-0.3347375,0.04675625
244,-0.3358,0.044525
245,-0.334375,0.045325
246,-0.3310375,0.04879375
247,-0.3315375,0.04915
248,-0.33389375,0.04788125
249,-0.32945,0.0471375
250,-0.32365,0.05718125
251,-0.323075,0.0652875
252,-0.32173125,0.06413125
253,-0.316875,0.0664375
254,-0.3112,0.0715375
255,-0.30778125,0.07469375
256,-0.3052,0.07816875
257,-0.30225625,0.08348125
258,-0.30386250000000004,0.0922625
259,-0.309825,0.1021
260,-0.31499375,0.11165625
261,-0.32505625,0.12344375
262,-0.33139375,0.1291875
263,-0.3299375,0.131225
264,-0.3258375,0.1328
265,-0.31720625,0.13696875
266,-0.3082875,0.14143125
267,-0.2998625,0.14351875
268,-0.28966875000000003,0.1482375
269,-0.2779,0.1577
270,-0.25908125,0.16395
271,-0.2418125,0.16373125
272,-0.2272375,0.1612
273,-0.21288125,0.163575
274,-0.20524375,0.170425
275,-0.2046125,0.17584375
276,-0.2019,0.172525
277,-0.19820625,0.1708
278,-0.19770625,0.170775
279,-0.20351875,0.16641875
280,-0.21373124999999998,0.16621875
281,-0.2293625,0.16859375
282,-0.2399875,0.169175
283,-0.24278125,0.17009375
284,-0.2452125,0.16473125
285,-0.2488125,0.15544375
286,-0.24779375,0.14895625
287,-0.240425,0.13821875
288,-0.2396875,0.12674375
289,-0.245875,0.12303750000000001
290,-0.25025,0.12279999999999999
291,-0.2531125,0.12110625
292,-0.2605,0.11783125
293,-0.26694375,0.119125
294,-0.26393125,0.1257625
295,-0.2568625,0.1356
296,-0.26439375,0.14350625
297,-0.28186875,0.148175
298,-0.2879375,0.14540625
299,-0.28828750000000003,0.061625
0,-0.01230625,0.102525
1,-0.0179875,-0.02509375
2,-0.041475,-0.035525
3,-0.081575,-0.052125
4,-0.121675,-0.06872500000000001
5,-0.161775,-0.085325
6,-0.201875,-0.101925
7,-0.24196874999999998,-0.118525
8,-0.28206875,-0.13513125
9,-0.2966625,-0.141725
10,-0.2731125,-0.1410625
11,-0.25334375,-0.15418125
12,-0.23363125,-0.16483125
13,-0.21650625,-0.17451875
14,-0.203325,-0.18098125
15,-0.1959375,-0.17686875
16,-0.1889125,-0.17294375
17,-0.1762125,-0.16853125
18,-0.1639125,-0.16551875
19,-0.1557875,-0.15321875000000001
20,-0.1531875,-0.13596875
21,-0.15405625,-0.12044375
22,-0.1504875,-0.09771875
23,-0.13773125,-0.0658625
24,-0.11347499999999999,-0.03194375
25,-0.0978875,-0.031475
26,-0.10290625,-0.05131875
27,-0.1165125,-0.05520625
28,-0.12835,-0.06808125
29,-0.13242500000000001,-0.08462499999999999
30,-0.1393125,-0.0893875
31,-0.14891875000000002,-0.0925375
32,-0.1573875,-0.0926375
33,-0.1585,-0.08579375
34,-0.15923125,-0.072525
35,-0.15844375,-0.061125
36,-0.14793125000000001,-0.04930625
37,-0.14145,-0.036
38,-0.1487,-0.02331875
39,-0.1595125,-0.0142375
40,-0.167475,-0.010775
41,-0.17759375,-0.010425
42,-0.19228125000000001,-0.00845
43,-0.209575,0.000325
44,-0.1618875,-0.00888125
45,0.145675,-0.1309125
46,0.3904625,-0.2674625
47,0.42533125,-0.2613625
48,0.4403625,-0.2124625
49,0.418175,-0.17964375
50,0.392025,-0.1646625
51,0.3715125,-0.15574375
52,0.3561,-0.15631875
53,0.33952499999999997,-0.162875
54,0.323525,-0.168675
55,0.3141625,-0.17585
56,0.31250625,-0.17573125
57,0.32437499999999997,-0.1800375
58,0.33210625,-0.1938875
59,0.33294375,-0.20588125000000002
60,0.33884375,-0.21210625
61,0.35255625,-0.21736250000000001
62,0.36009375,-0.22763125
63,0.36263125,-0.23600625
64,0.3644375,-0.2411625
65,0.37041250000000003,-0.24713125
66,0.38216875,-0.2499375
67,0.3919125,-0.2513375
68,0.391025,-0.2523625
69,0.33558125,-0.249675
70,0.284925,-0.25020625
71,0.2846,-0.25676875
72,0.2849,-0.2564625
73,0.27929375,-0.25154375
74,0.31529375,-0.25411875
75,0.3455625,-0.25443125
76,0.34068125,-0.24923125
77,0.34295,-0.24766875
78,0.218075,-0.2614125
79,-0.22339375,-0.3044375
80,-0.487525,-0.33208125
81,-0.48613125,-0.3393
82,-0.42165625,-0.33888125
83,-0.44265625000000003,-0.34145625
84,-0.4177875,-0.32964375
85,-0.4720375,-0.32579375
86,-0.48288125,-0.31460625
87,-0.46761874999999997,-0.30608124999999997
88,-0.44583125,-0.29743125
89,-0.38151875,-0.27797499999999997
90,-0.326925,-0.25666875
91,-0.35834375,-0.2556875
92,-0.387775,-0.26208125
93,-0.3476,-0.24954375
94,-0.35286875,-0.24159375
95,-0.3915125,-0.237675
96,-0.39591875,-0.22186875
97,-0.393525,-0.20415625
98,-0.38781875,-0.18844375
99,-0.38779375,-0.1729
100,-0.39525625,-0.16339375
101,-0.408025,-0.1612125
102,-0.4279125,-0.16105625
103,-0.46204375,-0.15656875
104,-0.4455125,-0.15323125
105,-0.0846375,-0.20381875
106,0.41963125,-0.28058125
107,0.47950625,-0.2978375
108,0.3850125,-0.3027
109,0.3447625,-0.30526875
110,0.31904375,-0.3003625
111,0.33188125,-0.29085625
112,0.31000625,-0.290475
113,0.25243125,-0.288225
114,0.244125,-0.28065625
115,0.2793125,-0.27421875
116,0.27355625,-0.27406874999999997
117,0.22738125,-0.2708125
118,0.22228125,-0.25971875
119,0.28576875,-0.25914375
120,0.34343125,-0.25976875
121,0.35638125,-0.25164375
122,0.3681625,-0.2429
123,0.382425,-0.23949375
124,0.398125,-0.23445
125,0.4152375,-0.22975
126,0.4391,-0.2345
127,0.3271375,-0.24375625
128,-0.09235,-0.24493125
129,-0.2563375,-0.25184375
130,-0.2061125,-0.255225
131,-0.2290875,-0.2638625
132,-0.26955,-0.266225
133,-0.269525,-0.2620625
134,-0.26443125,-0.26294375000000003
135,-0.26329375,-0.25844374999999997
136,-0.26290625,-0.24456875
137,-0.26599375,-0.2282875
138,-0.27055625,-0.21540625
139,-0.26915,-0.20598125
140,-0.27196875,-0.1963125
141,-0.2789125,-0.19098125
142,-0.280725,-0.18619375
143,-0.28620625,-0.1912625
144,-0.29190625,-0.20441875
145,-0.29923125,-0.21220624999999999
146,-0.321525,-0.21574375
147,-0.29175,-0.21861875
148,0.0838625,-0.2212875
149,0.54429375,-0.218925
150,0.62209375,-0.20146875
151,0.6065375,-0.17984375
152,0.5913375000000001,-0.15709375
153,0.567775,-0.13314375
154,0.5597,-0.11668125
155,0.52224375,-0.100125
156,0.11718125,-0.082775
157,-0.483475,-0.0750125
158,-0.62170625,-0.06824375
159,-0.6060375,-0.07369375
160,-0.6065,-0.092625
161,-0.6158375,-0.10575625
162,-0.6235125,-0.118575
163,-0.62653125,-0.1366
164,-0.6325875,-0.14890625
165,-0.638775,-0.15445
166,-0.64225625,-0.155825
167,-0.64686875,-0.16018125
168,-0.65124375,-0.170125
169,-0.65369375,-0.18111875
170,-0.65615625,-0.1809125
171,-0.65870625,-0.1732375
172,-0.66373125,-0.164025
173,-0.68394375,-0.15239375
174,-0.66198125,-0.1382375
175,-0.3270125,-0.12984375
176,0.10561875,-0.1328875
177,0.18078125,-0.12314375
178,0.15771875,-0.108625
179,0.15058125,-0.10078125
180,0.15164375,-0.10085
181,0.14845625,-0.09671874999999999
182,0.14144375,-0.08854375
183,0.136175,-0.08450625
184,0.13885625000000001,-0.08858125
185,0.13905,-0.0940625
186,0.13695625,-0.09606875
187,0.1321875,-0.09828125
188,0.13635,-0.094975
189,0.14668125,-0.09109375
190,0.1521375,-0.09068125
191,0.1569125,-0.092625
192,0.1657875,-0.09309375
193,0.1701625,-0.09229375000000001
194,0.1689625,-0.09055
195,0.16820625,-0.087225
196,0.1615625,-0.080025
197,0.15634375,-0.0790625
198,0.15190625,-0.0815625
199,0.14369375,-0.08220625
200,0.131825,-0.07859375
201,0.1212625,-0.0777375
202,0.1144375,-0.08525625
203,0.1051875,-0.09089375
204,0.0972125,-0.0982625
205,0.0908625,-0.1036875
206,0.0810125,-0.10768125
207,0.07010625,-0.1161375
208,0.0600875,-0.1268375
209,0.04790625,-0.13045
210,0.0397875,-0.1353875
211,0.03775,-0.14534375
212,0.037675,-0.148225
213,0.0374125,-0.14986875
214,0.02453125,-0.1456875
215,-0.00116875,-0.1259875
216,0.06830625,-0.1414625
217,0.35380625,-0.2333375
218,0.4961,-0.30158125
219,0.535375,-0.3103
220,0.494,-0.3088375
221,0.41765625,-0.3114375
222,0.45795,-0.30193125
223,0.51155,-0.298625
224,0.4942375,-0.30491875
225,0.42505625,-0.31354375
226,0.418575,-0.3113
227,0.409325,-0.30448125
228,0.42444375,-0.2936
229,0.478175,-0.282425
230,0.41511875,-0.28383125
231,0.35079375,-0.27686875
232,0.38079375,-0.2601875
233,0.44573125,-0.25024375
234,0.15340625,-0.2063125
235,-0.5025,-0.12725625
236,-0.6848125,-0.0978625
237,-0.6455375,-0.09901875
238,-0.62066875,-0.11725
239,-0.6157625,-0.14090625
240,-0.6195625,-0.15519375
241,-0.62875,-0.1589375
242,-0.63970625,-0.1553875
243,-0.6597125,-0.139575
244,-0.6783812499999999,-0.1232
245,-0.53871875,-0.101275
246,-0.11195,-0.06383125
247,0.08199375,-0.0420625
248,0.05916875,-0.03308125
249,0.0347625,-0.03394375
250,0.035575,-0.05094375
251,0.037125,-0.0679625
252,0.036175,-0.073325
253,0.037525,-0.07259375
254,0.03860625,-0.071975
255,0.04206875,-0.07376875
256,0.04468125,-0.077
257,0.0485375,-0.08039375
258,0.046175,-0.08243125
259,0.04245,-0.08540625
260,0.038724999999999996,-0.0879
261,0.03385625,-0.08794375
262,0.03251875,-0.08578125
263,0.04203125,-0.11491875
264,0.05820625,-0.1824125
265,0.0652625,-0.204175
266,0.0661625,-0.19723125
267,0.06105,-0.18548125000000001
268,0.05275,-0.16920625
269,0.04241875,-0.14395
270,0.0416,-0.1082375
271,0.04766875,-0.080225
272,0.04953125,-0.07680625
273,0.0513,-0.08668125
274,0.0564375,-0.09110625
275,0.065075,-0.0897375
276,0.06978125,-0.08621875
277,0.0712125,-0.08383125
278,0.07565,-0.0768375
279,0.080275,-0.07314999999999999
280,0.054212500000000004,-0.13108125
281,0.03253125,-0.23913125
282,0.04373125,-0.2657625
283,0.0568875,-0.25756249999999997
284,0.0626,-0.25795625
285,0.06279375,-0.26265625
286,0.06396875,-0.2600125
287,0.06528125,-0.24780625
288,0.06948750000000001,-0.233425
289,0.0777125,-0.22366875
290,0.0868625,-0.21658125
291,0.09466875,-0.21155000000000002
292,0.101975,-0.21403125
293,0.08956875,-0.20386875
294,0.023925000000000002,-0.1061375
295,-0.06974375,-0.01509375
296,-0.1997,-0.054474999999999996
297,-0.19538125,-0.108525
298,-0.1056375,-0.12329999999999999
299,-0.31239375,-0.1619125
0,-0.0117,0.103275
1,-0.014125,-0.0219
2,-0.02566875,-0.02435
3,-0.0432875,-0.025750000000000002
4,-0.0558625,-0.02950625
5,-0.0571875,-0.03186875
6,-0.05729375,-0.03175
7,-0.058124999999999996,-0.0294125
8,-0.05495,-0.0269625
9,-0.04954375,-0.02840625
10,-0.04630625,-0.028999999999999998
11,-0.0432625,-0.029881249999999998
12,-0.041675000000000004,-0.02923125
13,-0.041225,-0.03100625
14,-0.0446125,-0.04130625
15,-0.0511125,-0.061925
16,-0.0534875,-0.0894875
17,-0.05585,-0.1170375
18,-0.0582125,-0.14459375
19,-0.06059375,-0.17215
20,-0.06295,-0.19969375
21,-0.06531875,-0.22725
22,-0.06515625,-0.24816875
23,-0.047725000000000004,-0.25434375
24,-0.02663125,-0.248125
25,-0.01605625,-0.25389375
26,-0.015025,-0.26184999999999997
27,-0.0141625,-0.25744374999999997
28,-0.01625625,-0.2614875
29,-0.0226875,-0.2718125
30,-0.0343125,-0.2687375
31,-0.05165,-0.25685
32,-0.06826875,-0.25255625
33,-0.0815,-0.2577125
34,-0.08744375,-0.26105625
35,-0.088,-0.26300625
36,-0.08534375,-0.2688125
37,-0.08021875,-0.27086875
38,-0.0752125,-0.26973125
39,-0.06775,-0.26789375
40,-0.0567,-0.26926249999999996
41,-0.0457625,-0.27175625
42,-0.03444375,-0.27694375
43,-0.02819375,-0.28500625
44,-0.0238875,-0.29178125
45,-0.00863125,-0.29576875
46,0.0044375000000000005,-0.29815625
47,0.00528125,-0.30134375
48,0.0026125,-0.30535625
49,-0.0054,-0.31010624999999997
50,-0.01584375,-0.31733125
51,-0.0278,-0.3214625
